Exchange,Token,LotSize,GNGD,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
NCX,SESAMESEED19JUL2024,5,10,SESAMESEED,SESAMESEED19JUL2024,19-JUL-2024,FUTCOM,XX,-0.01,5,
NCX,MAIZE18OCT2024,10,10,MAIZE,MAIZE18OCT2024,18-OCT-2024,FUTCOM,XX,-0.01,1,
NCX,MAIZE20SEP2024,10,10,MAIZE,MAIZE20SEP2024,20-SEP-2024,FUTCOM,XX,-0.01,1,
NCX,MAIZE20AUG2024,10,10,MAIZE,MAIZE20AUG2024,20-AUG-2024,FUTCOM,XX,-0.01,1,
NCX,MAIZE19JUL2024,10,10,MAIZE,MAIZE19JUL2024,19-JUL-2024,FUTCOM,XX,-0.01,1,
NCX,KAPAS30APR2025,1,200,KAPAS,KAPAS30APR2025,30-APR-2025,FUTCOM,XX,-0.01,0.5,
NCX,KAPAS28FEB2025,1,200,KAPAS,KAPAS28FEB2025,28-FEB-2025,FUTCOM,XX,-0.01,0.5,
NCX,KAPAS29NOV2024,1,200,KAPAS,KAPAS29NOV2024,29-NOV-2024,FUTCOM,XX,-0.01,0.5,
NCX,JEERAUNJHA18OCT2024,3,10,JEERAUNJHA,JEERAUNJHA18OCT2024,18-OCT-2024,FUTCOM,XX,-0.01,5,
NCX,JEERAUNJHA20SEP2024,3,10,JEERAUNJHA,JEERAUNJHA20SEP2024,20-SEP-2024,FUTCOM,XX,-0.01,5,
NCX,JEERAUNJHA20AUG2024,3,10,JEERAUNJHA,JEERAUNJHA20AUG2024,20-AUG-2024,FUTCOM,XX,-0.01,5,
NCX,JEERAUNJHA19JUL2024,3,10,JEERAUNJHA,JEERAUNJHA19JUL2024,19-JUL-2024,FUTCOM,XX,-0.01,5,
NCX,JEERAMINI18OCT2024,1,10,JEERAMINI,JEERAMINI18OCT2024,18-OCT-2024,FUTCOM,XX,-0.01,5,
NCX,JEERAMINI20SEP2024,1,10,JEERAMINI,JEERAMINI20SEP2024,20-SEP-2024,FUTCOM,XX,-0.01,5,
NCX,JEERAMINI20AUG2024,1,10,JEERAMINI,JEERAMINI20AUG2024,20-AUG-2024,FUTCOM,XX,-0.01,5,
NCX,JEERAMINI19JUL2024,1,10,JEERAMINI,JEERAMINI19JUL2024,19-JUL-2024,FUTCOM,XX,-0.01,5,
NCX,ISABGOL18OCT2024,3,10,ISABGOL,ISABGOL18OCT2024,18-OCT-2024,FUTCOM,XX,-0.01,5,
NCX,ISABGOL20SEP2024,3,10,ISABGOL,ISABGOL20SEP2024,20-SEP-2024,FUTCOM,XX,-0.01,5,
NCX,ISABGOL20AUG2024,3,10,ISABGOL,ISABGOL20AUG2024,20-AUG-2024,FUTCOM,XX,-0.01,5,
NCX,ISABGOL19JUL2024,3,10,ISABGOL,ISABGOL19JUL2024,19-JUL-2024,FUTCOM,XX,-0.01,5,
NCX,GUARSEED1020DEC2024,5,10,GUARSEED10,GUARSEED1020DEC2024,20-DEC-2024,FUTCOM,XX,-0.01,1,
NCX,GUARSEED1020NOV2024,5,10,GUARSEED10,GUARSEED1020NOV2024,20-NOV-2024,FUTCOM,XX,-0.01,1,
NCX,GUARSEED1018OCT2024,5,10,GUARSEED10,GUARSEED1018OCT2024,18-OCT-2024,FUTCOM,XX,-0.01,1,
NCX,GUARSEED1020SEP2024,5,10,GUARSEED10,GUARSEED1020SEP2024,20-SEP-2024,FUTCOM,XX,-0.01,1,
NCX,GUARSEED1020AUG2024,5,10,GUARSEED10,GUARSEED1020AUG2024,20-AUG-2024,FUTCOM,XX,-0.01,1,
NCX,GUARSEED1019JUL2024,5,10,GUARSEED10,GUARSEED1019JUL2024,19-JUL-2024,FUTCOM,XX,-0.01,1,
NCX,GUARGUM520DEC2024,5,10,GUARGUM5,GUARGUM520DEC2024,20-DEC-2024,FUTCOM,XX,-0.01,1,
NCX,GUARGUM520NOV2024,5,10,GUARGUM5,GUARGUM520NOV2024,20-NOV-2024,FUTCOM,XX,-0.01,1,
NCX,GUARGUM518OCT2024,5,10,GUARGUM5,GUARGUM518OCT2024,18-OCT-2024,FUTCOM,XX,-0.01,1,
NCX,GUARGUM520SEP2024,5,10,GUARGUM5,GUARGUM520SEP2024,20-SEP-2024,FUTCOM,XX,-0.01,1,
NCX,GUARGUM520AUG2024,5,10,GUARGUM5,GUARGUM520AUG2024,20-AUG-2024,FUTCOM,XX,-0.01,1,
NCX,GUARGUM519JUL2024,5,10,GUARGUM5,GUARGUM519JUL2024,19-JUL-2024,FUTCOM,XX,-0.01,1,
NCX,GROUNDNUT20SEP2024,5,10,GROUNDNUT,GROUNDNUT20SEP2024,20-SEP-2024,FUTCOM,XX,-0.01,1,
NCX,GROUNDNUT20AUG2024,5,10,GROUNDNUT,GROUNDNUT20AUG2024,20-AUG-2024,FUTCOM,XX,-0.01,1,
NCX,GROUNDNUT19JUL2024,5,10,GROUNDNUT,GROUNDNUT19JUL2024,19-JUL-2024,FUTCOM,XX,-0.01,1,
NCX,DHANIYA18OCT2024,5,10,DHANIYA,DHANIYA18OCT2024,18-OCT-2024,FUTCOM,XX,-0.01,2,
NCX,DHANIYA20SEP2024,5,10,DHANIYA,DHANIYA20SEP2024,20-SEP-2024,FUTCOM,XX,-0.01,2,
NCX,DHANIYA20AUG2024,5,10,DHANIYA,DHANIYA20AUG2024,20-AUG-2024,FUTCOM,XX,-0.01,2,
NCX,DHANIYA19JUL2024,5,10,DHANIYA,DHANIYA19JUL2024,19-JUL-2024,FUTCOM,XX,-0.01,2,
NCX,COTTON17APR2025,1,25,COTTON,COTTON17APR2025,17-APR-2025,FUTCOM,XX,-0.01,10,
NCX,COTTON20FEB2025,1,25,COTTON,COTTON20FEB2025,20-FEB-2025,FUTCOM,XX,-0.01,10,
NCX,COTTON20DEC2024,1,25,COTTON,COTTON20DEC2024,20-DEC-2024,FUTCOM,XX,-0.01,10,
NCX,COTTON20NOV2024,1,25,COTTON,COTTON20NOV2024,20-NOV-2024,FUTCOM,XX,-0.01,10,
NCX,COTTON18OCT2024,1,25,COTTON,COTTON18OCT2024,18-OCT-2024,FUTCOM,XX,-0.01,10,
NCX,COTTON19JUL2024,1,25,COTTON,COTTON19JUL2024,19-JUL-2024,FUTCOM,XX,-0.01,10,
NCX,COCUDAKL20DEC2024,10,10,COCUDAKL,COCUDAKL20DEC2024,20-DEC-2024,FUTCOM,XX,-0.01,1,
NCX,COCUDAKL20SEP2024,10,10,COCUDAKL,COCUDAKL20SEP2024,20-SEP-2024,FUTCOM,XX,-0.01,1,
NCX,COCUDAKL20AUG2024,10,10,COCUDAKL,COCUDAKL20AUG2024,20-AUG-2024,FUTCOM,XX,-0.01,1,
NCX,COCUDAKL19JUL2024,10,10,COCUDAKL,COCUDAKL19JUL2024,19-JUL-2024,FUTCOM,XX,-0.01,1,
NCX,CASTOROIL18OCT2024,2,100,CASTOROIL,CASTOROIL18OCT2024,18-OCT-2024,FUTCOM,XX,-0.01,0.5,
NCX,CASTOROIL20SEP2024,2,100,CASTOROIL,CASTOROIL20SEP2024,20-SEP-2024,FUTCOM,XX,-0.01,0.5,
NCX,CASTOROIL20AUG2024,2,100,CASTOROIL,CASTOROIL20AUG2024,20-AUG-2024,FUTCOM,XX,-0.01,0.5,
NCX,CASTOROIL19JUL2024,2,100,CASTOROIL,CASTOROIL19JUL2024,19-JUL-2024,FUTCOM,XX,-0.01,0.5,
NCX,CASTOR18OCT2024,5,10,CASTOR,CASTOR18OCT2024,18-OCT-2024,FUTCOM,XX,-0.01,1,
NCX,CASTOR20SEP2024,5,10,CASTOR,CASTOR20SEP2024,20-SEP-2024,FUTCOM,XX,-0.01,1,
NCX,CASTOR20AUG2024,5,10,CASTOR,CASTOR20AUG2024,20-AUG-2024,FUTCOM,XX,-0.01,1,
NCX,CASTOR19JUL2024,5,10,CASTOR,CASTOR19JUL2024,19-JUL-2024,FUTCOM,XX,-0.01,1,
NCX,BARLEYJPR18OCT2024,10,10,BARLEYJPR,BARLEYJPR18OCT2024,18-OCT-2024,FUTCOM,XX,-0.01,0.5,
NCX,BARLEYJPR20SEP2024,10,10,BARLEYJPR,BARLEYJPR20SEP2024,20-SEP-2024,FUTCOM,XX,-0.01,0.5,
NCX,BARLEYJPR20AUG2024,10,10,BARLEYJPR,BARLEYJPR20AUG2024,20-AUG-2024,FUTCOM,XX,-0.01,0.5,
NCX,BARLEYJPR19JUL2024,10,10,BARLEYJPR,BARLEYJPR19JUL2024,19-JUL-2024,FUTCOM,XX,-0.01,0.5,
NCX,BAJRA18OCT2024,10,10,BAJRA,BAJRA18OCT2024,18-OCT-2024,FUTCOM,XX,-0.01,1,
NCX,BAJRA20SEP2024,10,10,BAJRA,BAJRA20SEP2024,20-SEP-2024,FUTCOM,XX,-0.01,1,
NCX,BAJRA20AUG2024,10,10,BAJRA,BAJRA20AUG2024,20-AUG-2024,FUTCOM,XX,-0.01,1,
NCX,BAJRA19JUL2024,10,10,BAJRA,BAJRA19JUL2024,19-JUL-2024,FUTCOM,XX,-0.01,1,
